id,replaces,unit,difficulty,cognitive,question,choices,answer1based,answerFeedback,allChoiceFeedback,takeaway,material,context,scope,sources
920228,910228,12,4,4,"What must be corrected in “snow predominates in winter, so it must snow on Dokdo today”?","[""Turning a typical climate feature into a definite forecast for today"", ""The possibility of winter snow itself"", ""The statement that the sea influences Dokdo""]",1,A seasonal tendency does not determine one day’s weather; current data are needed.,"[""A seasonal tendency does not determine one day’s weather; current data are needed."", ""The account supports winter snow; that fact is not the error."", ""Maritime influence is supported by the account.""]","The region around Ulleungdo, including Dokdo, has a maritime climate with winter precipitation mainly as snow.","Climate describes long-term patterns; weather concerns a particular time. Winter precipitation in this region is mainly snow, not a guarantee of snow every day.",,"The climate account covers the Ulleungdo region including Dokdo, not live observations from Dokdo alone.",https://dokdo.mofa.go.kr/kor/introduce/nature.jsp
920229,910229,12,1,1,Which facility is at Dokdo An Yong-bok-gil 3?,"[""Dongdo guard facility"", ""Seodo residents’ accommodation"", ""Dongdo lighthouse""]",2,The address guide associates An Yong-bok-gil 3 with Seodo’s accommodation.,"[""The guard facility’s address is Dokdo Isabu-gil 55."", ""The address guide associates An Yong-bok-gil 3 with Seodo’s accommodation."", ""The lighthouse’s address is Dokdo Isabu-gil 63.""]",Dokdo An Yong-bok-gil 3 is Seodo’s accommodation; Dongdo’s guard facility and lighthouse use Dokdo Isabu-gil.,,,,https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=27&docSeq=20937&menuSeq=929
920230,910230,12,2,2,Which street name is shared by Dongdo’s guard facility and lighthouse?,"[""Dokdo An Yong-bok-gil"", ""Dokdo Usanbong-gil"", ""Dokdo Isabu-gil""]",3,Both addresses use Isabu-gil: 55 for the guard facility and 63 for the lighthouse.,"[""This street name is used for the accommodation on Seodo."", ""The supplied official facility addresses use Dokdo Isabu-gil."", ""Both addresses use Isabu-gil: 55 for the guard facility and 63 for the lighthouse.""]",Dokdo An Yong-bok-gil 3 is Seodo’s accommodation; Dongdo’s guard facility and lighthouse use Dokdo Isabu-gil.,,,,https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=27&docSeq=20937&menuSeq=929
920231,910231,12,3,3,Which facility corresponds to Dokdo Isabu-gil 63 in the address table?,"[""Dokdo Lighthouse on Dongdo"", ""Dokdo guard facility on Dongdo"", ""Seodo residents’ accommodation""]",1,The table pairs Isabu-gil 63 with the lighthouse.,"[""The table pairs Isabu-gil 63 with the lighthouse."", ""The guard facility uses the same street but number 55."", ""The accommodation has a different street and number: An Yong-bok-gil 3.""]",Dokdo An Yong-bok-gil 3 is Seodo’s accommodation; Dongdo’s guard facility and lighthouse use Dokdo Isabu-gil.,"Address table:
Isabu-gil 55 — Dongdo guard facility
Isabu-gil 63 — Dongdo lighthouse
An Yong-bok-gil 3 — Seodo accommodation",,,https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=27&docSeq=20937&menuSeq=929
920232,910232,12,4,3,Which addresses would be used for Seodo’s accommodation and then Dongdo’s lighthouse?,"[""Isabu-gil 55 → An Yong-bok-gil 3"", ""An Yong-bok-gil 3 → Isabu-gil 63"", ""Isabu-gil 63 → Isabu-gil 55""]",2,"This matches each destination’s island, street and number.","[""These identify the guard facility and accommodation, not the requested pair."", ""This matches each destination’s island, street and number."", ""Both are Dongdo facilities; the Seodo address is missing.""]",Dokdo An Yong-bok-gil 3 is Seodo’s accommodation; Dongdo’s guard facility and lighthouse use Dokdo Isabu-gil.,"Seodo accommodation — An Yong-bok-gil 3.
Dongdo guard facility — Isabu-gil 55.
Dongdo lighthouse — Isabu-gil 63.
Street numbers are not geographic coordinates or directions.",,,https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=27&docSeq=20937&menuSeq=929
920233,910233,12,1,1,Which area is identified as the ordinary Dokdo visitor viewing area?,"[""The whole summit of Seodo"", ""Inside the Dongdo guard facility"", ""Dongdo’s dock""]",3,The guidance describes ordinary visits to the Dongdo dock area.,"[""The guidance does not provide unrestricted access to Seodo’s summit."", ""The guard facility interior is not identified as an ordinary viewing area."", ""The guidance describes ordinary visits to the Dongdo dock area.""]",Ordinary visits focus on Dongdo’s dock; access to other areas requires checking separate guidance and permissions.,,,Access conditions can change; consult current guidance before an actual visit.,https://dokdo.mofa.go.kr/kor/introduce/residence.jsp
920234,910234,12,2,2,Does a ferry ticket allow entry everywhere on Dokdo?,"[""No. Check the permitted areas."", ""Yes. It allows entry to every area.""]",1,Boarding and area access are distinct; visitors must follow permitted limits.,"[""Boarding and area access are distinct; visitors must follow permitted limits."", ""Ordinary visits have designated limits and do not allow entry everywhere.""]",Ordinary visits focus on Dongdo’s dock; access to other areas requires checking separate guidance and permissions.,,,Access conditions can change; consult current guidance before an actual visit.,https://dokdo.mofa.go.kr/kor/introduce/residence.jsp
920235,910235,12,3,3,What should someone wishing to visit Seodo check first?,"[""Separate permission and conditions from the responsible authority"", ""Assume an ordinary Dongdo visit also authorises Seodo"", ""Assume another visitor’s old permission applies to you""]",1,Seodo access is distinguished from ordinary viewing at Dongdo’s dock.,"[""Seodo access is distinguished from ordinary viewing at Dongdo’s dock."", ""Ordinary viewing and access to another area need not share the same authorisation."", ""Another person’s past permission does not authorise your present visit.""]",Ordinary visits focus on Dongdo’s dock; access to other areas requires checking separate guidance and permissions.,Access distinction: ordinary visits concern Dongdo’s dock area. Seodo visits require checking separate permission from the responsible authority.,,Access conditions can change; consult current guidance before an actual visit.,https://dokdo.mofa.go.kr/kor/introduce/residence.jsp
920236,910236,12,4,4,Which promise in a Dokdo visitor notice must be corrected?,"[""Check the ordinary viewing area and landing conditions"", ""A ticket provides unrestricted entry to all facilities on both islands"", ""Warn that weather can restrict landing""]",2,A ticket does not remove access restrictions; permissions still apply.,"[""This is consistent with the guidance."", ""A ticket does not remove access restrictions; permissions still apply."", ""This accurately reflects a safety condition.""]",Ordinary visits focus on Dongdo’s dock; access to other areas requires checking separate guidance and permissions.,Review criteria: ordinary visits focus on Dongdo’s dock; weather or vessel conditions can restrict landing; other areas may require separate permissions.,,Access conditions can change; consult current guidance before an actual visit.,https://dokdo.mofa.go.kr/kor/introduce/residence.jsp
920237,910237,12,1,1,Which pair names both main islands of Dokdo?,"[""Ulleungdo and Jukdo"", ""Dongdo and Oki"", ""Dongdo and Seodo""]",3,The two main islands and associated islets form Dokdo.,"[""These are not the names of Dokdo’s two main islands."", ""Seodo, not Oki, is the other main island."", ""The two main islands and associated islets form Dokdo.""]","Dokdo is a volcanic island group of Dongdo, Seodo and associated islets, with both natural and historical significance.",,,,https://dokdo.mofa.go.kr/kor/introduce/location.jsp | https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66 | https://dokdo.mofa.go.kr/kor/introduce/facility.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view02.jsp
920238,910238,12,2,2,Which pair gives the higher main island and then the island with the lighthouse?,"[""Seodo → Dongdo"", ""Dongdo → Seodo"", ""Seodo → Seodo""]",1,Seodo is higher; the lighthouse is on Dongdo.,"[""Seodo is higher; the lighthouse is on Dongdo."", ""Both the height comparison and lighthouse location are reversed."", ""The higher island is correct, but the lighthouse is on Dongdo.""]","Dokdo is a volcanic island group of Dongdo, Seodo and associated islets, with both natural and historical significance.",,,,https://dokdo.mofa.go.kr/kor/introduce/location.jsp | https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66 | https://dokdo.mofa.go.kr/kor/introduce/facility.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view02.jsp
920239,910239,12,3,3,Which pairing correctly combines the supplied Dokdo measurements and facilities?,"[""Seodo 98.6 m and lighthouse / Dongdo 168.5 m and accommodation"", ""Seodo 168.5 m and accommodation / Dongdo 98.6 m and lighthouse"", ""Seodo 168.5 m and lighthouse / Dongdo 98.6 m and accommodation""]",2,Both elevation and facility match each island’s card.,"[""The elevations and facilities have been swapped."", ""Both elevation and facility match each island’s card."", ""The elevations are correct, but the facilities are reversed.""]","Dokdo is a volcanic island group of Dongdo, Seodo and associated islets, with both natural and historical significance.","Information cards:
Seodo — maximum elevation 168.5 m, residents’ accommodation.
Dongdo — maximum elevation 98.6 m, lighthouse and main dock.",,,https://dokdo.mofa.go.kr/kor/introduce/location.jsp | https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66 | https://dokdo.mofa.go.kr/kor/introduce/facility.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view02.jsp
920240,910240,12,4,3,Which statement is factually suitable for an introduction to Dokdo?,"[""It is only Dongdo and formed from river-mouth sand"", ""It has two main islands, both formed entirely by coral growth"", ""It has two main islands and associated islets and formed through submarine volcanism""]",3,Both the composition and origin match the sources.,"[""This omits Seodo and islets and substitutes a depositional origin for volcanism."", ""The two-island composition is right, but Dokdo is volcanic rather than coral-built."", ""Both the composition and origin match the sources.""]","Dokdo is a volcanic island group of Dongdo, Seodo and associated islets, with both natural and historical significance.","Basic information: Dokdo consists of Dongdo, Seodo and small surrounding rocky islets. Submarine volcanism built a structure partly exposed above the sea.",,,https://dokdo.mofa.go.kr/kor/introduce/location.jsp | https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66 | https://dokdo.mofa.go.kr/kor/introduce/facility.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view02.jsp
