id,replaces,unit,difficulty,cognitive,question,choices,answer1based,answerFeedback,allChoiceFeedback,takeaway,material,context,scope,sources
920220,910220,11,4,3,태정관지령의 출처를 적을 때 작성자와 해설 기관을 바르게 나눈 것은 무엇인가요?,"[""원문: 대한민국 외교부 / 역문: 일본 태정관"", ""원문과 현대 해설 모두 일본 내무성"", ""원문: 일본 태정관 / 역문·해설: 대한민국 외교부""]",3,국가와 역할을 함께 밝히면 과거 지시와 현대 해석의 주체가 분명해져요.,"[""원문 작성자와 현대 공개 기관을 뒤바꿨어요."", ""내무성은 질의 기관이고 지시 작성자·현대 해설 기관과 같지 않아요."", ""국가와 역할을 함께 밝히면 과거 지시와 현대 해석의 주체가 분명해져요.""]",일본이 작성한 옛 문서와 대한민국 외교부가 공개한 현대 역문·해설은 작성 주체와 역할이 달라요.,1877년 일본 내무성의 질의에 일본 태정관이 지시를 내렸다. 오늘날 대한민국 외교부는 이 문서의 역문과 첨부 지도 해설을 공개한다.,,,https://dokdo.mofa.go.kr/kor/pds/part05_view03.jsp | https://dokdo.mofa.go.kr/kor/pds/part06_view09.jsp | https://dokdo.mofa.go.kr/kor/pds/part05_view06.jsp
920221,910221,12,1,1,독도 배가 접안하기 어려워지는 바다 상태는 무엇인가요?,"[""파도가 높게 이는 상태"", ""바람이 약하고 수면이 잔잔한 상태"", ""파도가 거의 없는 상태""]",1,높은 파도는 선박의 안전한 접안과 하선에 영향을 줄 수 있어요.,"[""높은 파도는 선박의 안전한 접안과 하선에 영향을 줄 수 있어요."", ""이 조건은 높은 파도에 비해 접안에 유리하지만 실제 결정은 운항 안내를 따라요."", ""파도가 거의 없다는 것 자체는 높은 파도로 인한 접안 곤란의 원인이 아니에요.""]","독도 입도 여부는 기상과 바다 상태 등에 따라 달라져, 배표가 있어도 상륙이 보장되지는 않아요.",,,실제 방문은 최신 선사·관할 기관 안내를 확인해야 해요. 이 수업은 실시간 운항 안내가 아니에요.,https://dokdo.mofa.go.kr/kor/introduce/residence.jsp
920222,910222,12,2,2,독도 배표가 있어도 상륙하지 못할 수 있는 까닭은 무엇인가요?,"[""도착하면 하선이 늘 보장되기 때문에"", ""날씨와 파도로 접안이 어려울 수 있어서"", ""전날 입도 여부가 오늘을 보장하기 때문에""]",2,승선권 보유와 당일 접안 안전 판단은 별개예요.,"[""도착해도 안전 조건에 따라 하선이 제한될 수 있어요."", ""승선권 보유와 당일 접안 안전 판단은 별개예요."", ""바다 상태는 날마다 달라질 수 있어 오늘 조건을 확인해야 해요.""]","독도 입도 여부는 기상과 바다 상태 등에 따라 달라져, 배표가 있어도 상륙이 보장되지는 않아요.",,,실제 방문은 최신 선사·관할 기관 안내를 확인해야 해요. 이 수업은 실시간 운항 안내가 아니에요.,https://dokdo.mofa.go.kr/kor/introduce/residence.jsp
920223,910223,12,3,3,입도 안내를 보고 여행 계획에 넣어야 할 조건은 무엇인가요?,"[""표를 사면 파도와 무관하게 입도 가능"", ""입도 여부는 전날 사진으로 확정"", ""당일 기상에 따라 입도가 취소될 수 있음""]",3,자료의 제한 가능성을 여행 계획에 반영해야 해요.,"[""자료에서 기상에 따른 입도 제한을 명시하므로 보장할 수 없어요."", ""과거 사진으로 당일 운항·접안 안전을 확정할 수 없어요."", ""자료의 제한 가능성을 여행 계획에 반영해야 해요.""]","독도 입도 여부는 기상과 바다 상태 등에 따라 달라져, 배표가 있어도 상륙이 보장되지는 않아요.",독도 입도 안내 요약: 기상이나 선박 사정 등에 따라 입도에 제한이 있을 수 있다. 실제 출발 전 선사 등의 최신 안내를 확인한다.,,실제 방문은 최신 선사·관할 기관 안내를 확인해야 해요. 이 수업은 실시간 운항 안내가 아니에요.,https://dokdo.mofa.go.kr/kor/introduce/residence.jsp
920224,910224,12,4,3,독도에 가는 날의 입도 가능성을 확인하려면 무엇을 우선 확인해야 하나요?,"[""당일 선사·관할 기관의 운항과 입도 안내"", ""몇 년 전 맑은 날의 여행 사진"", ""연평균 기온만""]",1,실시간에 가까운 안전·운항 안내가 실제 방문 판단에 필요해요.,"[""실시간에 가까운 안전·운항 안내가 실제 방문 판단에 필요해요."", ""사진은 당시 모습이며 오늘의 접안 가능성을 알려주지 않아요."", ""장기 평균은 당일 바람·파도와 실제 운항 안내를 대신하지 못해요.""]","독도 입도 여부는 기상과 바다 상태 등에 따라 달라져, 배표가 있어도 상륙이 보장되지는 않아요.",계획 상황: 독도행 표를 예약했고 오늘 출발할 예정이에요. 기상과 선박 사정에 따라 입도가 제한될 수 있다는 안내가 있어요.,,실제 방문은 최신 선사·관할 기관 안내를 확인해야 해요. 이 수업은 실시간 운항 안내가 아니에요.,https://dokdo.mofa.go.kr/kor/introduce/residence.jsp
920225,910225,12,1,1,독도 부근에서 겨울철에 주로 내리는 것은 무엇인가요?,"[""비"", ""눈"", ""우박"", ""안개""]",2,지역 기후 안내는 겨울철 강수가 주로 눈의 형태라고 설명해요.,"[""비도 강수이지만 이 지역 겨울철의 주된 형태는 눈으로 소개돼요."", ""지역 기후 안내는 겨울철 강수가 주로 눈의 형태라고 설명해요."", ""자료는 겨울 강수의 주된 형태를 우박이 아니라 눈으로 설명해요."", ""안개가 잦다는 기후 특징은 있지만, 하늘에서 주로 내리는 겨울 강수의 답은 눈이에요.""]",독도를 포함한 울릉도 부근 지역은 바다의 영향을 받으며 겨울철 강수가 주로 눈의 형태예요.,,,기후 설명의 적용 범위는 독도를 포함한 울릉도 부근 지역이에요. 독도 단독의 실시간 관측값이 아니에요.,https://dokdo.mofa.go.kr/kor/introduce/nature.jsp
920226,910226,12,2,2,바다의 영향을 많이 받는 독도 부근의 기후를 무엇이라고 하나요?,"[""사막 기후"", ""해양성 기후"", ""내륙성 기후""]",2,독도 부근은 바다와 난류 영향을 많이 받는 해양성 기후로 설명돼요.,"[""자료는 건조한 사막 기후가 아니라 해양성 기후로 소개해요."", ""독도 부근은 바다와 난류 영향을 많이 받는 해양성 기후로 설명돼요."", ""바다에서 멀리 떨어진 내륙의 영향보다 바다의 영향을 강조한 설명이에요.""]",독도를 포함한 울릉도 부근 지역은 바다의 영향을 받으며 겨울철 강수가 주로 눈의 형태예요.,,,기후 설명의 적용 범위는 독도를 포함한 울릉도 부근 지역이에요. 독도 단독의 실시간 관측값이 아니에요.,https://dokdo.mofa.go.kr/kor/introduce/nature.jsp
920227,910227,12,3,3,독도 부근 기후의 특징을 자료와 맞게 고른 것은 무엇인가요?,"[""겨울 강수는 주로 우박이고 안개는 없음"", ""한 해 내내 건조하며 눈은 내리지 않음"", ""안개가 잦고 겨울 강수는 주로 눈""]",3,두 특징 모두 제시된 지역 기후 설명에 들어 있어요.,"[""자료의 눈·잦은 안개 설명과 둘 다 어긋나요."", ""자료는 안개와 강수가 있는 해양성 기후를 설명해요."", ""두 특징 모두 제시된 지역 기후 설명에 들어 있어요.""]",독도를 포함한 울릉도 부근 지역은 바다의 영향을 받으며 겨울철 강수가 주로 눈의 형태예요.,지역 기후 요약: 바다의 영향을 많이 받는다. 안개와 흐린 날이 잦다. 겨울철 강수는 대부분 눈의 형태다.,,기후 설명의 적용 범위는 독도를 포함한 울릉도 부근 지역이에요. 독도 단독의 실시간 관측값이 아니에요.,https://dokdo.mofa.go.kr/kor/introduce/nature.jsp
920228,910228,12,4,4,독도 여행 안내에 ‘겨울에는 눈이 주로 내리니 오늘도 반드시 눈이 온다’고 쓰면 무엇을 고쳐야 하나요?,"[""주된 기후 특징을 오늘의 확정 예보로 바꾼 부분"", ""겨울에 눈이 올 수 있다는 부분 자체"", ""독도가 바다의 영향을 받는다는 부분""]",1,겨울의 주된 형태와 특정 날짜의 날씨는 달라요. 오늘 날씨는 별도 관측·예보로 확인해요.,"[""겨울의 주된 형태와 특정 날짜의 날씨는 달라요. 오늘 날씨는 별도 관측·예보로 확인해요."", ""자료는 겨울 강수가 주로 눈이라고 설명하므로 그 사실을 지울 필요는 없어요."", ""해양성 기후라는 설명은 자료와 맞아요.""]",독도를 포함한 울릉도 부근 지역은 바다의 영향을 받으며 겨울철 강수가 주로 눈의 형태예요.,"기후: 오랜 기간에 걸친 날씨의 특징. 날씨: 특정 시각이나 날짜의 대기 상태. 독도 포함 울릉도 부근의 겨울 강수는 주로 눈이지만, 매일 눈이 온다는 뜻은 아니에요.",,기후 설명의 적용 범위는 독도를 포함한 울릉도 부근 지역이에요. 독도 단독의 실시간 관측값이 아니에요.,https://dokdo.mofa.go.kr/kor/introduce/nature.jsp
920229,910229,12,1,1,독도안용복길 3에 있는 시설은 무엇인가요?,"[""동도 경비대"", ""서도 주민숙소"", ""동도 등대""]",2,주소 안내에서 독도안용복길 3은 서도 주민숙소에 해당해요.,"[""경비대의 주소는 독도이사부길 55예요."", ""주소 안내에서 독도안용복길 3은 서도 주민숙소에 해당해요."", ""등대의 주소는 독도이사부길 63이에요.""]","독도안용복길 3은 서도 주민숙소이고, 동도 경비대와 등대는 독도이사부길을 써요.",,,,https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=27&docSeq=20937&menuSeq=929
920230,910230,12,2,2,동도의 경비대와 등대 주소에 공통으로 들어가는 길 이름은 무엇인가요?,"[""독도안용복길"", ""독도우산봉길"", ""독도이사부길""]",3,경비대 55번과 등대 63번은 모두 독도이사부길 주소예요.,"[""이 길 이름은 서도 주민숙소의 주소에 쓰여요."", ""제시된 공식 시설 주소의 길 이름은 독도이사부길이에요."", ""경비대 55번과 등대 63번은 모두 독도이사부길 주소예요.""]","독도안용복길 3은 서도 주민숙소이고, 동도 경비대와 등대는 독도이사부길을 써요.",,,,https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=27&docSeq=20937&menuSeq=929
920231,910231,12,3,3,주소표에서 독도이사부길 63에 해당하는 시설은 무엇인가요?,"[""동도 독도등대"", ""동도 독도경비대"", ""서도 주민숙소""]",1,표에서 이사부길 63은 등대에 연결돼요.,"[""표에서 이사부길 63은 등대에 연결돼요."", ""경비대는 같은 길이지만 번호가 55예요."", ""주민숙소는 안용복길 3으로 길 이름과 번호가 달라요.""]","독도안용복길 3은 서도 주민숙소이고, 동도 경비대와 등대는 독도이사부길을 써요.","주소표:
독도이사부길 55 — 동도 독도경비대
독도이사부길 63 — 동도 독도등대
독도안용복길 3 — 서도 주민숙소",,,https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=27&docSeq=20937&menuSeq=929
920232,910232,12,4,3,서도 주민숙소와 동도 등대에 편지를 보낼 주소를 순서대로 고르면 무엇인가요?,"[""독도이사부길 55 → 독도안용복길 3"", ""독도안용복길 3 → 독도이사부길 63"", ""독도이사부길 63 → 독도이사부길 55""]",2,수신 시설의 섬과 길·번호를 각각 맞춘 조합이에요.,"[""첫 주소는 경비대, 둘째 주소는 주민숙소로 요청한 순서와 대상이 달라요."", ""수신 시설의 섬과 길·번호를 각각 맞춘 조합이에요."", ""둘 다 동도 시설이며 서도 주민숙소 주소가 빠졌어요.""]","독도안용복길 3은 서도 주민숙소이고, 동도 경비대와 등대는 독도이사부길을 써요.","서도 주민숙소 — 독도안용복길 3.
동도 경비대 — 독도이사부길 55.
동도 등대 — 독도이사부길 63.
도로명 번호를 방위나 지도 좌표로 해석하지 않아요.",,,https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=27&docSeq=20937&menuSeq=929
920233,910233,12,1,1,일반적인 독도 탐방에서 기본 관람 구역으로 안내하는 곳은 어디인가요?,"[""서도 정상 전체"", ""동도 경비대 내부"", ""동도 선착장""]",3,일반 입도 안내는 동도 선착장 구역의 관람을 기본으로 설명해요.,"[""서도 정상까지 자유롭게 관람하도록 안내한 것은 아니에요."", ""경비대 내부는 일반 관람 구역으로 안내되지 않아요."", ""일반 입도 안내는 동도 선착장 구역의 관람을 기본으로 설명해요.""]",일반 탐방의 기본 관람 구역은 동도 선착장이며 다른 구역 방문은 별도 안내와 허가를 확인해야 해요.,,,출입 조건은 바뀔 수 있어 실제 방문 전 최신 안내를 확인해야 해요.,https://dokdo.mofa.go.kr/kor/introduce/residence.jsp
920234,910234,12,2,2,독도 배표만 있으면 섬의 모든 곳에 들어갈 수 있나요?,"[""아니요, 허용 구역을 확인해야 해요"", ""네, 모든 구역에 들어갈 수 있어요""]",1,승선과 특정 구역 출입은 다른 절차이므로 허가된 범위를 따라야 해요.,"[""승선과 특정 구역 출입은 다른 절차이므로 허가된 범위를 따라야 해요."", ""일반 탐방은 지정된 관람 범위가 있으므로 모든 시설 출입이 허용되지는 않아요.""]",일반 탐방의 기본 관람 구역은 동도 선착장이며 다른 구역 방문은 별도 안내와 허가를 확인해야 해요.,,,출입 조건은 바뀔 수 있어 실제 방문 전 최신 안내를 확인해야 해요.,https://dokdo.mofa.go.kr/kor/introduce/residence.jsp
920235,910235,12,3,3,서도를 방문하려는 사람이 먼저 확인해야 할 것은 무엇인가요?,"[""관할 기관의 별도 방문 허가와 조건"", ""일반 동도 관람권만으로 서도도 허용된다는 가정"", ""예전 방문자의 허가가 자신에게도 적용된다는 가정""]",1,서도 방문은 일반 동도 선착장 관람과 구분해 안내돼요.,"[""서도 방문은 일반 동도 선착장 관람과 구분해 안내돼요."", ""일반 관람과 다른 구역 출입을 같은 허가로 볼 수 없어요."", ""이전 다른 사람의 사례가 자신의 현재 허가를 대신하지 않아요.""]",일반 탐방의 기본 관람 구역은 동도 선착장이며 다른 구역 방문은 별도 안내와 허가를 확인해야 해요.,입도 안내 구분: 일반 탐방은 동도 선착장 구역. 서도 방문은 관할 기관의 별도 허가 등을 확인해야 한다.,,출입 조건은 바뀔 수 있어 실제 방문 전 최신 안내를 확인해야 해요.,https://dokdo.mofa.go.kr/kor/introduce/residence.jsp
920236,910236,12,4,4,독도 여행 안내문에서 고쳐야 할 약속은 무엇인가요?,"[""일반 관람 구역과 입도 조건을 확인"", ""배표를 사면 동도와 서도의 모든 시설에 자유롭게 입장"", ""날씨에 따라 입도가 제한될 수 있다고 안내""]",2,승선권만으로 출입 제한이 사라지지 않으며 실제 허가 범위를 따라야 해요.,"[""이는 안내에 맞는 방문 준비이며 잘못된 약속이 아니에요."", ""승선권만으로 출입 제한이 사라지지 않으며 실제 허가 범위를 따라야 해요."", ""실제 안전 조건을 반영한 안내예요.""]",일반 탐방의 기본 관람 구역은 동도 선착장이며 다른 구역 방문은 별도 안내와 허가를 확인해야 해요.,"검토 기준: 일반 탐방은 동도 선착장 구역 중심이며, 날씨와 선박 사정에 따라 입도가 제한될 수 있다. 그 밖의 구역에는 별도 조건이 있을 수 있다.",,출입 조건은 바뀔 수 있어 실제 방문 전 최신 안내를 확인해야 해요.,https://dokdo.mofa.go.kr/kor/introduce/residence.jsp
